OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5741,2023-020P,2026-09-11T08:22:15.932928,15.27578339,.00015117,43.0057,25.7169,283.9443,76.1241,0,U,55582,999,19743,.178337E-4,.228E-5,0
STARLINK-35765,2025-294M,2026-09-11T13:13:34.426560,15.27593624,.0001978,43.0015,68.4812,280.1601,79.9028,0,U,67041,999,4322,.27598896E-3,.7343E-4,0
