OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-35179,2025-235J,2026-09-11T14:34:14.042208,15.34409054,.00021771,53.1578,101.1825,74.6666,285.4577,0,U,66066,999,5139,.37236421E-3,.12229E-3,0
PELICAN-6,2025-276AP,2026-09-11T14:00:03.000384,15.34800516,.00019722,97.3343,329.2757,112.0932,177.7111,0,U,66703,999,545,.28935637E-2,.98704E-3,0
