OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SKYSAT-C5,2016-058C,2026-09-11T01:40:52.993056,15.34156954,.00018373,97.0399,290.8018,25.2122,334.9211,0,U,41772,999,55691,.13088706E-3,.4252E-4,0
STARLINK-3607,2022-017AT,2026-09-11T06:18:45.758304,15.33579851,.0000615,53.1590,215.1690,142.3120,217.7925,0,U,51809,999,25222,.14921238E-3,.4543E-4,0
