OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5120,2022-125U,2026-09-11T14:00:03.000384,15.17565553,.00020856,53.1592,98.8658,99.1474,62.1431,0,U,53982,999,579,.22909234E-2,.46551E-3,0
BLACKJACK ACES-2,2023-084Z,2026-09-11T14:46:51.466080,15.18756243,.00020006,97.6326,30.6410,70.0961,290.0488,0,U,56955,999,18029,.2365517E-3,.4845E-4,0
