OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-30219,2023-113N,2026-09-11T11:14:31.455168,15.27577587,.00014379,43.0033,43.7679,268.5628,91.5059,0,U,57507,999,17212,.21347102E-4,.325E-5,0
STARLINK-35707,2025-265T,2026-09-11T10:54:27.436608,15.27585631,.00013806,42.9974,308.8420,282.6902,77.3796,0,U,66533,999,4552,.34562032E-3,.9262E-4,0
