OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-30972,2024-002S,2026-09-10T23:46:00.525504,15.34396697,.00010492,53.1606,87.9610,104.2315,255.8804,0,U,58721,999,15040,.19996793E-4,.299E-5,0
STARLINK-37650,2026-161AE,2026-09-11T13:42:52.168032,15.34401411,.00010132,53.1602,39.1532,95.5230,264.5888,0,U,100056,999,924,.28216695E-3,.9169E-4,0
