OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
TRANSPORTER-12 OBJECT AZ,2025-009AZ,2026-09-11T01:11:32.589600,15.34914840,.0002194,97.3905,337.2240,61.5565,298.5899,0,U,62656,999,9218,.30961E-3,.10407E-3,0
STARLINK-35101,2025-212AA,2026-09-11T05:33:43.982784,15.34417186,.00009761,53.1579,199.3946,99.3242,260.7871,0,U,65700,999,5566,.69389954E-3,.23153E-3,0
