OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
OPTUS D3,2009-044B,2026-09-11T14:38:38.669856,1.00273077,.00041345,0.8273,268.0201,263.7870,194.6056,0,U,35756,999,6243,0,-.163E-5,0
MEV-1,2019-067B,2026-09-11T05:36:38.667168,1.00273130,.0004147,0.8283,268.0282,262.6965,59.8154,0,U,44625,999,6242,0,-.164E-5,0
