OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
TEVEL2-8,2025-052AF,2026-09-11T04:22:39.664992,15.33957332,.00056927,97.3814,149.2831,175.3030,184.8268,0,U,63239,999,8319,.37806286E-3,.12352E-3,0
STARLINK-35398,2025-232N,2026-09-11T11:08:28.879296,15.34406415,.00010304,53.1587,317.8046,101.2057,258.9062,0,U,66017,999,5192,.34833083E-3,.11413E-3,0
