OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FOX-1CLIFF (AO-95),2018-099N,2026-09-11T09:57:40.204224,15.28353448,.00093248,97.4299,314.4044,51.4460,308.7614,0,U,43770,999,42638,.30520422E-3,.8363E-4,0
STARLINK-30931,2023-180M,2026-09-11T11:51:35.101728,15.27574432,.00016718,43.0042,71.9662,264.0816,95.9845,0,U,58413,999,15617,.5206763E-5,-.119E-5,0
