OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
TEVEL2-9,2025-052AD,2026-09-11T01:10:32.728224,15.34325126,.0005714,97.3808,149.2997,174.3081,185.8228,0,U,63237,999,8318,.39121E-3,.12936E-3,0
STARLINK-34508,2025-137H,2026-09-11T05:56:15.173376,15.34405131,.00011765,53.1599,192.7008,104.4859,255.6274,0,U,64601,999,6915,.15021416E-3,.4703E-4,0
